datetime,open,high,low,close,volume
2024-04-24 01:00:00,5079.05,5079.15,5076.05,5076.75,121
2024-04-24 01:15:00,5076.85,5079.15,5076.25,5076.75,245
2024-04-24 01:30:00,5076.95,5077.15,5075.25,5075.35,96
2024-04-24 01:45:00,5075.25,5077.95,5075.25,5077.65,77
2024-04-24 02:00:00,5077.95,5079.15,5076.55,5078.25,181
2024-04-24 02:15:00,5078.15,5079.65,5078.05,5079.65,127
2024-04-24 02:30:00,5079.85,5082.05,5077.85,5081.35,171
2024-04-24 02:45:00,5081.65,5083.05,5079.55,5079.55,224
2024-04-24 03:00:00,5079.35,5079.85,5077.25,5078.85,268
2024-04-24 03:15:00,5078.65,5081.85,5078.55,5081.85,212
2024-04-24 03:30:00,5081.75,5083.45,5081.05,5081.95,156
2024-04-24 03:45:00,5081.65,5084.15,5081.65,5083.35,143
2024-04-24 04:00:00,5083.15,5083.65,5082.05,5082.65,158
2024-04-24 04:15:00,5082.85,5084.55,5082.55,5083.65,177
2024-04-24 04:30:00,5083.15,5083.45,5081.65,5082.65,226
2024-04-24 04:45:00,5082.45,5085.35,5082.45,5085.25,181
2024-04-24 05:00:00,5085.15,5086.45,5084.15,5086.15,120
2024-04-24 05:15:00,5086.25,5087.15,5085.05,5086.65,142
2024-04-24 05:30:00,5086.45,5086.65,5085.65,5085.95,115
2024-04-24 05:45:00,5085.75,5086.65,5084.75,5086.65,95
2024-04-24 06:00:00,5086.75,5090.75,5086.35,5089.75,252
2024-04-24 06:15:00,5090.05,5090.05,5087.95,5088.95,123
2024-04-24 06:30:00,5089.15,5089.95,5088.35,5089.95,148
2024-04-24 06:45:00,5089.75,5089.75,5087.85,5088.95,130
2024-04-24 07:00:00,5088.65,5088.95,5087.95,5088.25,116
2024-04-24 07:15:00,5087.95,5088.25,5087.25,5087.95,44
2024-04-24 07:30:00,5087.75,5088.25,5087.25,5088.15,51
2024-04-24 07:45:00,5087.95,5088.55,5087.45,5087.95,69
2024-04-24 08:00:00,5088.25,5090.85,5087.45,5090.65,110
2024-04-24 08:15:00,5090.55,5090.85,5088.95,5089.25,98
2024-04-24 08:30:00,5089.45,5090.65,5088.65,5090.65,108
2024-04-24 08:45:00,5090.95,5092.15,5089.85,5090.75,163
2024-04-24 09:00:00,5090.55,5090.55,5086.55,5087.55,326
2024-04-24 09:15:00,5087.35,5089.25,5086.35,5087.05,294
2024-04-24 09:30:00,5086.85,5087.25,5084.55,5085.35,240
2024-04-24 09:45:00,5085.15,5085.15,5083.05,5085.05,284
2024-04-24 10:00:00,5084.85,5085.55,5081.75,5082.05,578
2024-04-24 10:15:00,5082.25,5083.05,5079.25,5081.05,374
2024-04-24 10:30:00,5081.25,5083.75,5079.55,5080.55,422
2024-04-24 10:45:00,5080.25,5083.55,5080.05,5082.05,441
2024-04-24 11:00:00,5081.75,5083.25,5080.55,5082.05,391
2024-04-24 11:15:00,5081.75,5082.55,5079.75,5080.25,255
2024-04-24 11:30:00,5080.15,5082.05,5077.75,5082.05,356
2024-04-24 11:45:00,5081.85,5082.85,5077.05,5077.35,391
2024-04-24 12:00:00,5077.55,5078.85,5076.55,5077.35,312
2024-04-24 12:15:00,5077.05,5079.05,5075.05,5075.85,313
2024-04-24 12:30:00,5075.95,5076.85,5074.05,5074.35,260
2024-04-24 12:45:00,5074.55,5074.55,5070.35,5072.55,274
2024-04-24 13:00:00,5072.35,5077.35,5072.35,5077.05,264
2024-04-24 13:15:00,5076.95,5078.05,5076.35,5077.85,244
