datetime,open,high,low,close,volume
2024-04-24 00:00:00,5027.85,5040.35,5021.85,5038.35,401
2024-04-24 04:00:00,5039.35,5048.35,5035.35,5042.35,480
2024-04-24 08:00:00,5043.35,5049.35,5026.85,5030.85,1749
2024-04-24 12:00:00,5031.85,5042.85,5026.85,5026.85,2066
2024-04-24 16:00:00,5026.35,5029.85,4989.85,4997.85,3050
2024-04-24 20:00:00,4998.85,5012.85,4978.85,4984.85,2383
2024-04-25 00:00:00,4980.45,5002.95,4979.45,5000.95,379
2024-04-25 04:00:00,5001.95,5001.95,4990.95,4991.95,296
2024-04-25 08:00:00,4990.95,5003.45,4973.45,4982.45,1800
2024-04-25 12:00:00,4981.95,4983.45,4933.45,4936.45,2276
2024-04-25 16:00:00,4935.95,4953.95,4908.45,4951.95,4298
2024-04-25 20:00:00,4952.45,4994.95,4945.95,4994.95,3169
2024-04-26 00:00:00,4980.15,4980.15,4960.15,4965.65,461
2024-04-26 04:00:00,4966.65,4978.65,4963.65,4972.65,451
2024-04-26 08:00:00,4971.65,4993.15,4971.15,4978.15,1597
2024-04-26 12:00:00,4977.15,5001.15,4972.15,4990.15,2343
2024-04-26 16:00:00,4991.15,5029.15,4989.15,5024.15,3168
2024-04-26 20:00:00,5025.15,5030.15,5014.15,5016.15,1194
2024-04-29 00:00:00,5024.35,5031.85,5022.35,5028.85,406
2024-04-29 04:00:00,5029.85,5036.85,5028.85,5034.85,426
2024-04-29 08:00:00,5035.85,5041.35,5018.35,5019.35,1232
2024-04-29 12:00:00,5020.35,5021.35,5000.35,5005.35,1171
2024-04-29 16:00:00,5004.35,5006.35,4989.35,4992.35,1671
2024-04-29 20:00:00,4993.35,4996.35,4980.35,4990.35,1421
2024-04-30 00:00:00,4987.65,4992.15,4983.65,4989.15,221
2024-04-30 04:00:00,4990.15,4991.15,4985.15,4987.15,460
2024-04-30 08:00:00,4988.15,4999.65,4961.65,4963.65,1259
2024-04-30 12:00:00,4962.65,4977.65,4952.65,4953.65,1554
2024-04-30 16:00:00,4953.15,4965.65,4917.65,4923.65,2218
2024-04-30 20:00:00,4922.65,4929.65,4909.65,4909.65,1143
2024-05-02 00:00:00,4909.75,4921.25,4909.75,4916.25,191
2024-05-02 04:00:00,4917.25,4927.25,4913.25,4918.25,637
2024-05-02 08:00:00,4917.25,4929.75,4896.75,4897.75,1815
2024-05-02 12:00:00,4898.75,4920.75,4897.25,4911.75,1411
2024-05-02 16:00:00,4912.75,4922.75,4893.75,4901.75,2312
2024-05-02 20:00:00,4902.75,4920.75,4901.75,4919.75,1669
2024-05-03 00:00:00,4913.35,4920.35,4910.35,4917.85,368
2024-05-03 04:00:00,4916.85,4919.85,4908.85,4909.85,300
2024-05-03 08:00:00,4908.85,4924.35,4902.35,4920.35,1080
2024-05-03 12:00:00,4919.35,4953.85,4917.35,4942.35,1878
2024-05-03 16:00:00,4943.35,4949.85,4916.35,4930.35,3585
2024-05-03 20:00:00,4930.85,4939.35,4928.35,4934.35,988
2024-05-06 00:00:00,4937.75,4938.75,4931.25,4937.25,361
2024-05-06 04:00:00,4936.25,4943.25,4936.25,4938.25,297
2024-05-06 08:00:00,4937.25,4943.75,4926.75,4942.75,746
2024-05-06 12:00:00,4941.75,4976.75,4941.75,4964.75,545
2024-05-06 16:00:00,4963.75,4970.75,4949.75,4970.75,668
2024-05-06 20:00:00,4969.75,4979.75,4967.75,4978.75,483
2024-05-07 00:00:00,4975.15,4985.15,4974.15,4979.65,374
2024-05-07 04:00:00,4978.65,4982.65,4973.65,4980.65,417
2024-05-07 08:00:00,4979.65,4996.15,4973.65,4990.15,920
2024-05-07 12:00:00,4989.65,5002.15,4982.15,5001.15,975
2024-05-07 16:00:00,5002.15,5027.15,5001.65,5024.15,974
2024-05-07 20:00:00,5025.15,5031.15,5016.15,5018.15,708
2024-05-08 00:00:00,5013.65,5028.15,5012.65,5023.15,282
2024-05-08 04:00:00,5022.15,5023.15,5016.15,5017.15,347
2024-05-08 08:00:00,5016.15,5051.65,5015.15,5044.65,902
2024-05-08 12:00:00,5045.65,5054.65,5031.15,5033.65,911
2024-05-08 16:00:00,5034.65,5054.65,5033.65,5045.15,737
2024-05-08 20:00:00,5046.15,5052.15,5042.15,5046.15,444
2024-05-09 00:00:00,5033.05,5042.55,5028.05,5037.55,308
2024-05-09 04:00:00,5038.55,5042.55,5029.55,5034.55,1204
2024-05-09 08:00:00,5033.55,5038.05,5019.05,5025.05,718
2024-05-09 12:00:00,5024.05,5047.05,5016.05,5040.05,736
2024-05-09 16:00:00,5039.55,5064.55,5039.05,5063.55,608
2024-05-09 20:00:00,5062.55,5067.55,5059.55,5064.55,501
2024-05-10 00:00:00,5064.65,5070.15,5063.65,5069.15,265
2024-05-10 04:00:00,5070.15,5071.15,5064.15,5069.15,336
2024-05-10 08:00:00,5068.15,5100.65,5065.65,5100.65,850
2024-05-10 12:00:00,5099.65,5102.65,5090.65,5093.65,656
2024-05-10 16:00:00,5092.65,5094.65,5081.65,5086.65,757
2024-05-10 20:00:00,5086.15,5090.65,5081.65,5082.65,315
2024-05-13 00:00:00,5076.25,5088.25,5075.25,5083.75,212
2024-05-13 04:00:00,5084.75,5086.75,5081.75,5086.75,371
2024-05-13 08:00:00,5087.75,5094.25,5079.25,5079.25,621
2024-05-13 12:00:00,5080.25,5083.25,5077.25,5078.25,547
2024-05-13 16:00:00,5077.25,5087.25,5072.25,5080.25,444
2024-05-13 20:00:00,5079.25,5081.25,5073.25,5075.25,257
2024-05-14 00:00:00,5074.75,5084.75,5074.75,5080.25,232
2024-05-14 04:00:00,5081.25,5082.25,5078.25,5081.25,379
2024-05-14 08:00:00,5080.25,5086.75,5073.75,5077.75,611
2024-05-14 12:00:00,5076.75,5083.75,5058.25,5080.75,1002
2024-05-14 16:00:00,5079.75,5089.75,5074.75,5082.75,717
2024-05-14 20:00:00,5081.75,5097.75,5080.75,5091.75,350
2024-05-15 00:00:00,5093.25,5101.25,5092.25,5098.75,335
2024-05-15 04:00:00,5097.75,5104.75,5095.75,5099.75,364
2024-05-15 08:00:00,5098.75,5103.25,5085.25,5092.25,539
2024-05-15 12:00:00,5091.75,5108.25,5079.25,5092.25,1271
2024-05-15 16:00:00,5093.25,5108.25,5087.25,5107.25,791
2024-05-15 20:00:00,5108.25,5111.25,5102.25,5104.25,330
2024-05-16 00:00:00,5100.85,5112.85,5099.85,5108.35,330
2024-05-16 04:00:00,5107.35,5112.35,5104.35,5108.35,410
2024-05-16 08:00:00,5107.35,5110.35,5084.85,5084.85,871
2024-05-16 12:00:00,5085.85,5094.85,5078.85,5083.85,687
2024-05-16 16:00:00,5082.85,5086.85,5066.85,5069.85,719
2024-05-16 20:00:00,5068.85,5069.85,5050.85,5051.85,649
2024-05-17 00:00:00,5052.25,5064.75,5050.25,5062.75,187
2024-05-17 04:00:00,5063.75,5063.75,5054.75,5055.75,141
2024-05-17 08:00:00,5054.75,5067.25,5042.25,5054.25,946
2024-05-17 12:00:00,5053.75,5061.25,5049.25,5056.25,829
2024-05-17 16:00:00,5055.25,5072.25,5054.25,5072.25,635
2024-05-17 20:00:00,5071.25,5073.25,5061.25,5070.25,354
2024-05-20 00:00:00,5070.35,5076.85,5064.35,5075.85,239
2024-05-20 04:00:00,5076.85,5080.85,5074.85,5077.85,276
2024-05-20 08:00:00,5076.85,5078.85,5063.85,5071.85,470
2024-05-20 12:00:00,5070.85,5082.85,5068.85,5081.85,563
2024-05-20 16:00:00,5082.85,5082.85,5071.85,5076.85,421
2024-05-20 20:00:00,5075.85,5077.85,5062.85,5064.85,389
2024-05-21 00:00:00,5060.35,5061.85,5058.35,5060.85,207
2024-05-21 04:00:00,5059.85,5060.85,5049.85,5055.85,297
2024-05-21 08:00:00,5054.85,5063.35,5043.35,5046.35,688
2024-05-21 12:00:00,5045.35,5048.35,5028.35,5033.35,727
2024-05-21 16:00:00,5030.35,5051.35,5025.35,5048.35,822
2024-05-21 20:00:00,5047.35,5054.35,5046.35,5050.35,329
2024-05-22 00:00:00,5050.95,5057.45,5049.95,5055.45,182
2024-05-22 04:00:00,5054.45,5059.45,5053.45,5054.45,343
2024-05-22 08:00:00,5055.45,5057.45,5027.95,5030.95,764
2024-05-22 12:00:00,5029.95,5038.95,5023.95,5032.95,716
2024-05-22 16:00:00,5033.95,5037.95,5018.95,5022.95,606
2024-05-22 20:00:00,5023.95,5031.95,5003.95,5022.95,1547
2024-05-23 00:00:00,5026.75,5035.25,5023.75,5030.25,251
2024-05-23 04:00:00,5031.25,5049.25,5028.25,5046.25,448
2024-05-23 08:00:00,5045.25,5057.75,5037.75,5040.75,706
2024-05-23 12:00:00,5041.75,5065.75,5037.75,5059.75,661
2024-05-23 16:00:00,5058.75,5059.75,5025.75,5032.75,1596
2024-05-23 20:00:00,5033.75,5034.75,4996.25,5004.25,1591
2024-05-24 00:00:00,5004.85,5012.35,5003.85,5012.35,255
2024-05-24 04:00:00,5013.35,5018.35,5011.95,5013.35,307
2024-05-24 08:00:00,5012.35,5022.85,4993.85,5020.85,1021
2024-05-24 12:00:00,5021.85,5023.85,5011.85,5012.85,771
2024-05-24 16:00:00,5013.85,5042.85,5010.85,5036.85,1150
2024-05-24 20:00:00,5037.85,5042.85,5032.85,5037.85,608
2024-05-27 00:00:00,5038.75,5041.75,5031.25,5032.25,244
2024-05-27 04:00:00,5033.25,5036.25,5030.25,5033.25,205
